agreement	disagreement	number	subject_index	verb_index	completed
De dokter wil dat de jongen slaapt	De dokter wil dat de jongen slapen	singular	5	6	De dokter wil dat de jongen slaapt .
De dokter wil dat de jongen schreeuwt	De dokter wil dat de jongen schreeuwen	singular	5	6	De dokter wil dat de jongen schreeuwt .
De dokter wil dat de leraar huilt	De dokter wil dat de leraar huilen	singular	5	6	De dokter wil dat de leraar huilt .
De dokter wil dat de leraar luistert	De dokter wil dat de leraar luisteren	singular	5	6	De dokter wil dat de leraar luistert .
De dokter wil dat de leraar loopt	De dokter wil dat de leraar lopen	singular	5	6	De dokter wil dat de leraar loopt .
De dokter wil dat de leraar rent	De dokter wil dat de leraar rennen	singular	5	6	De dokter wil dat de leraar rent .
De dokter wil dat de leraar slaapt	De dokter wil dat de leraar slapen	singular	5	6	De dokter wil dat de leraar slaapt .
De dokter wil dat de leraar schreeuwt	De dokter wil dat de leraar schreeuwen	singular	5	6	De dokter wil dat de leraar schreeuwt .
De dokter wil dat de dichter huilt	De dokter wil dat de dichter huilen	singular	5	6	De dokter wil dat de dichter huilt .
De dokter wil dat de dichter luistert	De dokter wil dat de dichter luisteren	singular	5	6	De dokter wil dat de dichter luistert .
De dokter wil dat de dichter loopt	De dokter wil dat de dichter lopen	singular	5	6	De dokter wil dat de dichter loopt .
De dokter wil dat de dichter rent	De dokter wil dat de dichter rennen	singular	5	6	De dokter wil dat de dichter rent .
De dokter wil dat de dichter slaapt	De dokter wil dat de dichter slapen	singular	5	6	De dokter wil dat de dichter slaapt .
De dokter wil dat de dichter schreeuwt	De dokter wil dat de dichter schreeuwen	singular	5	6	De dokter wil dat de dichter schreeuwt .
De dokter wil dat de vaders huilen	De dokter wil dat de vaders huilt	plural	5	6	De dokter wil dat de vaders huilen .
De dokter wil dat de vaders luisteren	De dokter wil dat de vaders luistert	plural	5	6	De dokter wil dat de vaders luisteren .
De dokter wil dat de vaders lopen	De dokter wil dat de vaders loopt	plural	5	6	De dokter wil dat de vaders lopen .
De dokter wil dat de vaders rennen	De dokter wil dat de vaders rent	plural	5	6	De dokter wil dat de vaders rennen .
De dokter wil dat de vaders slapen	De dokter wil dat de vaders slaapt	plural	5	6	De dokter wil dat de vaders slapen .
De dokter wil dat de vaders schreeuwen	De dokter wil dat de vaders schreeuwt	plural	5	6	De dokter wil dat de vaders schreeuwen .
De dokter wil dat de moeders huilen	De dokter wil dat de moeders huilt	plural	5	6	De dokter wil dat de moeders huilen .
De dokter wil dat de moeders luisteren	De dokter wil dat de moeders luistert	plural	5	6	De dokter wil dat de moeders luisteren .
De dokter wil dat de moeders lopen	De dokter wil dat de moeders loopt	plural	5	6	De dokter wil dat de moeders lopen .
De dokter wil dat de moeders rennen	De dokter wil dat de moeders rent	plural	5	6	De dokter wil dat de moeders rennen .
De dokter wil dat de moeders slapen	De dokter wil dat de moeders slaapt	plural	5	6	De dokter wil dat de moeders slapen .
De dokter wil dat de moeders schreeuwen	De dokter wil dat de moeders schreeuwt	plural	5	6	De dokter wil dat de moeders schreeuwen .
De dokter wil dat de kinderen huilen	De dokter wil dat de kinderen huilt	plural	5	6	De dokter wil dat de kinderen huilen .
De dokter wil dat de kinderen luisteren	De dokter wil dat de kinderen luistert	plural	5	6	De dokter wil dat de kinderen luisteren .
De dokter wil dat de kinderen lopen	De dokter wil dat de kinderen loopt	plural	5	6	De dokter wil dat de kinderen lopen .
De dokter wil dat de kinderen rennen	De dokter wil dat de kinderen rent	plural	5	6	De dokter wil dat de kinderen rennen .
De dokter wil dat de kinderen slapen	De dokter wil dat de kinderen slaapt	plural	5	6	De dokter wil dat de kinderen slapen .
De dokter wil dat de kinderen schreeuwen	De dokter wil dat de kinderen schreeuwt	plural	5	6	De dokter wil dat de kinderen schreeuwen .
De dokter wil dat de atleten huilen	De dokter wil dat de atleten huilt	plural	5	6	De dokter wil dat de atleten huilen .
De dokter wil dat de atleten luisteren	De dokter wil dat de atleten luistert	plural	5	6	De dokter wil dat de atleten luisteren .
De dokter wil dat de atleten lopen	De dokter wil dat de atleten loopt	plural	5	6	De dokter wil dat de atleten lopen .
De dokter wil dat de atleten rennen	De dokter wil dat de atleten rent	plural	5	6	De dokter wil dat de atleten rennen .
De dokter wil dat de atleten slapen	De dokter wil dat de atleten slaapt	plural	5	6	De dokter wil dat de atleten slapen .
De dokter wil dat de atleten schreeuwen	De dokter wil dat de atleten schreeuwt	plural	5	6	De dokter wil dat de atleten schreeuwen .
De dokter wil dat de slachtoffers huilen	De dokter wil dat de slachtoffers huilt	plural	5	6	De dokter wil dat de slachtoffers huilen .
De dokter wil dat de slachtoffers luisteren	De dokter wil dat de slachtoffers luistert	plural	5	6	De dokter wil dat de slachtoffers luisteren .
De dokter wil dat de slachtoffers lopen	De dokter wil dat de slachtoffers loopt	plural	5	6	De dokter wil dat de slachtoffers lopen .
De dokter wil dat de slachtoffers rennen	De dokter wil dat de slachtoffers rent	plural	5	6	De dokter wil dat de slachtoffers rennen .
De dokter wil dat de slachtoffers slapen	De dokter wil dat de slachtoffers slaapt	plural	5	6	De dokter wil dat de slachtoffers slapen .
De dokter wil dat de slachtoffers schreeuwen	De dokter wil dat de slachtoffers schreeuwt	plural	5	6	De dokter wil dat de slachtoffers schreeuwen .
De dokter wil dat de vrienden huilen	De dokter wil dat de vrienden huilt	plural	5	6	De dokter wil dat de vrienden huilen .
De dokter wil dat de vrienden luisteren	De dokter wil dat de vrienden luistert	plural	5	6	De dokter wil dat de vrienden luisteren .
De dokter wil dat de vrienden lopen	De dokter wil dat de vrienden loopt	plural	5	6	De dokter wil dat de vrienden lopen .
De dokter wil dat de vrienden rennen	De dokter wil dat de vrienden rent	plural	5	6	De dokter wil dat de vrienden rennen .
De dokter wil dat de vrienden slapen	De dokter wil dat de vrienden slaapt	plural	5	6	De dokter wil dat de vrienden slapen .
De dokter wil dat de vrienden schreeuwen	De dokter wil dat de vrienden schreeuwt	plural	5	6	De dokter wil dat de vrienden schreeuwen .
De dokter wil dat de jongens huilen	De dokter wil dat de jongens huilt	plural	5	6	De dokter wil dat de jongens huilen .
De dokter wil dat de jongens luisteren	De dokter wil dat de jongens luistert	plural	5	6	De dokter wil dat de jongens luisteren .
De dokter wil dat de jongens lopen	De dokter wil dat de jongens loopt	plural	5	6	De dokter wil dat de jongens lopen .
De dokter wil dat de jongens rennen	De dokter wil dat de jongens rent	plural	5	6	De dokter wil dat de jongens rennen .
De dokter wil dat de jongens slapen	De dokter wil dat de jongens slaapt	plural	5	6	De dokter wil dat de jongens slapen .
De dokter wil dat de jongens schreeuwen	De dokter wil dat de jongens schreeuwt	plural	5	6	De dokter wil dat de jongens schreeuwen .
De dokter wil dat de leraren huilen	De dokter wil dat de leraren huilt	plural	5	6	De dokter wil dat de leraren huilen .
De dokter wil dat de leraren luisteren	De dokter wil dat de leraren luistert	plural	5	6	De dokter wil dat de leraren luisteren .
De dokter wil dat de leraren lopen	De dokter wil dat de leraren loopt	plural	5	6	De dokter wil dat de leraren lopen .
De dokter wil dat de leraren rennen	De dokter wil dat de leraren rent	plural	5	6	De dokter wil dat de leraren rennen .
De dokter wil dat de leraren slapen	De dokter wil dat de leraren slaapt	plural	5	6	De dokter wil dat de leraren slapen .
De dokter wil dat de leraren schreeuwen	De dokter wil dat de leraren schreeuwt	plural	5	6	De dokter wil dat de leraren schreeuwen .
De dokter wil dat de dichters huilen	De dokter wil dat de dichters huilt	plural	5	6	De dokter wil dat de dichters huilen .
De dokter wil dat de dichters luisteren	De dokter wil dat de dichters luistert	plural	5	6	De dokter wil dat de dichters luisteren .
De dokter wil dat de dichters lopen	De dokter wil dat de dichters loopt	plural	5	6	De dokter wil dat de dichters lopen .
De dokter wil dat de dichters rennen	De dokter wil dat de dichters rent	plural	5	6	De dokter wil dat de dichters rennen .
De dokter wil dat de dichters slapen	De dokter wil dat de dichters slaapt	plural	5	6	De dokter wil dat de dichters slapen .
De dokter wil dat de dichters schreeuwen	De dokter wil dat de dichters schreeuwt	plural	5	6	De dokter wil dat de dichters schreeuwen .
De dokter denkt dat de vader huilt	De dokter denkt dat de vader huilen	singular	5	6	De dokter denkt dat de vader huilt .
De dokter denkt dat de vader luistert	De dokter denkt dat de vader luisteren	singular	5	6	De dokter denkt dat de vader luistert .
De dokter denkt dat de vader loopt	De dokter denkt dat de vader lopen	singular	5	6	De dokter denkt dat de vader loopt .
De dokter denkt dat de vader rent	De dokter denkt dat de vader rennen	singular	5	6	De dokter denkt dat de vader rent .
De dokter denkt dat de vader slaapt	De dokter denkt dat de vader slapen	singular	5	6	De dokter denkt dat de vader slaapt .
De dokter denkt dat de vader schreeuwt	De dokter denkt dat de vader schreeuwen	singular	5	6	De dokter denkt dat de vader schreeuwt .
De dokter denkt dat de moeder huilt	De dokter denkt dat de moeder huilen	singular	5	6	De dokter denkt dat de moeder huilt .
De dokter denkt dat de moeder luistert	De dokter denkt dat de moeder luisteren	singular	5	6	De dokter denkt dat de moeder luistert .
De dokter denkt dat de moeder loopt	De dokter denkt dat de moeder lopen	singular	5	6	De dokter denkt dat de moeder loopt .
De dokter denkt dat de moeder rent	De dokter denkt dat de moeder rennen	singular	5	6	De dokter denkt dat de moeder rent .
De dokter denkt dat de moeder slaapt	De dokter denkt dat de moeder slapen	singular	5	6	De dokter denkt dat de moeder slaapt .
De dokter denkt dat de moeder schreeuwt	De dokter denkt dat de moeder schreeuwen	singular	5	6	De dokter denkt dat de moeder schreeuwt .
De dokter denkt dat het kind huilt	De dokter denkt dat het kind huilen	singular	5	6	De dokter denkt dat het kind huilt .
De dokter denkt dat het kind luistert	De dokter denkt dat het kind luisteren	singular	5	6	De dokter denkt dat het kind luistert .
De dokter denkt dat het kind loopt	De dokter denkt dat het kind lopen	singular	5	6	De dokter denkt dat het kind loopt .
De dokter denkt dat het kind rent	De dokter denkt dat het kind rennen	singular	5	6	De dokter denkt dat het kind rent .
De dokter denkt dat het kind slaapt	De dokter denkt dat het kind slapen	singular	5	6	De dokter denkt dat het kind slaapt .
De dokter denkt dat het kind schreeuwt	De dokter denkt dat het kind schreeuwen	singular	5	6	De dokter denkt dat het kind schreeuwt .
De dokter denkt dat de atleet huilt	De dokter denkt dat de atleet huilen	singular	5	6	De dokter denkt dat de atleet huilt .
De dokter denkt dat de atleet luistert	De dokter denkt dat de atleet luisteren	singular	5	6	De dokter denkt dat de atleet luistert .
De dokter denkt dat de atleet loopt	De dokter denkt dat de atleet lopen	singular	5	6	De dokter denkt dat de atleet loopt .
De dokter denkt dat de atleet rent	De dokter denkt dat de atleet rennen	singular	5	6	De dokter denkt dat de atleet rent .
De dokter denkt dat de atleet slaapt	De dokter denkt dat de atleet slapen	singular	5	6	De dokter denkt dat de atleet slaapt .
De dokter denkt dat de atleet schreeuwt	De dokter denkt dat de atleet schreeuwen	singular	5	6	De dokter denkt dat de atleet schreeuwt .
De dokter denkt dat het slachtoffer huilt	De dokter denkt dat het slachtoffer huilen	singular	5	6	De dokter denkt dat het slachtoffer huilt .
De dokter denkt dat het slachtoffer luistert	De dokter denkt dat het slachtoffer luisteren	singular	5	6	De dokter denkt dat het slachtoffer luistert .
De dokter denkt dat het slachtoffer loopt	De dokter denkt dat het slachtoffer lopen	singular	5	6	De dokter denkt dat het slachtoffer loopt .
De dokter denkt dat het slachtoffer rent	De dokter denkt dat het slachtoffer rennen	singular	5	6	De dokter denkt dat het slachtoffer rent .
De dokter denkt dat het slachtoffer slaapt	De dokter denkt dat het slachtoffer slapen	singular	5	6	De dokter denkt dat het slachtoffer slaapt .
De dokter denkt dat het slachtoffer schreeuwt	De dokter denkt dat het slachtoffer schreeuwen	singular	5	6	De dokter denkt dat het slachtoffer schreeuwt .
De dokter denkt dat de vriend huilt	De dokter denkt dat de vriend huilen	singular	5	6	De dokter denkt dat de vriend huilt .
De dokter denkt dat de vriend luistert	De dokter denkt dat de vriend luisteren	singular	5	6	De dokter denkt dat de vriend luistert .
De dokter denkt dat de vriend loopt	De dokter denkt dat de vriend lopen	singular	5	6	De dokter denkt dat de vriend loopt .
De dokter denkt dat de vriend rent	De dokter denkt dat de vriend rennen	singular	5	6	De dokter denkt dat de vriend rent .
De dokter denkt dat de vriend slaapt	De dokter denkt dat de vriend slapen	singular	5	6	De dokter denkt dat de vriend slaapt .
De dokter denkt dat de vriend schreeuwt	De dokter denkt dat de vriend schreeuwen	singular	5	6	De dokter denkt dat de vriend schreeuwt .
De dokter denkt dat de jongen huilt	De dokter denkt dat de jongen huilen	singular	5	6	De dokter denkt dat de jongen huilt .
De dokter denkt dat de jongen luistert	De dokter denkt dat de jongen luisteren	singular	5	6	De dokter denkt dat de jongen luistert .
De dokter denkt dat de jongen loopt	De dokter denkt dat de jongen lopen	singular	5	6	De dokter denkt dat de jongen loopt .
De dokter denkt dat de jongen rent	De dokter denkt dat de jongen rennen	singular	5	6	De dokter denkt dat de jongen rent .
De dokter denkt dat de jongen slaapt	De dokter denkt dat de jongen slapen	singular	5	6	De dokter denkt dat de jongen slaapt .
De dokter denkt dat de jongen schreeuwt	De dokter denkt dat de jongen schreeuwen	singular	5	6	De dokter denkt dat de jongen schreeuwt .
De dokter denkt dat de leraar huilt	De dokter denkt dat de leraar huilen	singular	5	6	De dokter denkt dat de leraar huilt .
De dokter denkt dat de leraar luistert	De dokter denkt dat de leraar luisteren	singular	5	6	De dokter denkt dat de leraar luistert .
De dokter denkt dat de leraar loopt	De dokter denkt dat de leraar lopen	singular	5	6	De dokter denkt dat de leraar loopt .
De dokter denkt dat de leraar rent	De dokter denkt dat de leraar rennen	singular	5	6	De dokter denkt dat de leraar rent .
De dokter denkt dat de leraar slaapt	De dokter denkt dat de leraar slapen	singular	5	6	De dokter denkt dat de leraar slaapt .
De dokter denkt dat de leraar schreeuwt	De dokter denkt dat de leraar schreeuwen	singular	5	6	De dokter denkt dat de leraar schreeuwt .
De dokter denkt dat de dichter huilt	De dokter denkt dat de dichter huilen	singular	5	6	De dokter denkt dat de dichter huilt .
De dokter denkt dat de dichter luistert	De dokter denkt dat de dichter luisteren	singular	5	6	De dokter denkt dat de dichter luistert .
De dokter denkt dat de dichter loopt	De dokter denkt dat de dichter lopen	singular	5	6	De dokter denkt dat de dichter loopt .
De dokter denkt dat de dichter rent	De dokter denkt dat de dichter rennen	singular	5	6	De dokter denkt dat de dichter rent .
De dokter denkt dat de dichter slaapt	De dokter denkt dat de dichter slapen	singular	5	6	De dokter denkt dat de dichter slaapt .
De dokter denkt dat de dichter schreeuwt	De dokter denkt dat de dichter schreeuwen	singular	5	6	De dokter denkt dat de dichter schreeuwt .
De dokter denkt dat de vaders huilen	De dokter denkt dat de vaders huilt	plural	5	6	De dokter denkt dat de vaders huilen .
De dokter denkt dat de vaders luisteren	De dokter denkt dat de vaders luistert	plural	5	6	De dokter denkt dat de vaders luisteren .
De dokter denkt dat de vaders lopen	De dokter denkt dat de vaders loopt	plural	5	6	De dokter denkt dat de vaders lopen .
De dokter denkt dat de vaders rennen	De dokter denkt dat de vaders rent	plural	5	6	De dokter denkt dat de vaders rennen .
De dokter denkt dat de vaders slapen	De dokter denkt dat de vaders slaapt	plural	5	6	De dokter denkt dat de vaders slapen .
De dokter denkt dat de vaders schreeuwen	De dokter denkt dat de vaders schreeuwt	plural	5	6	De dokter denkt dat de vaders schreeuwen .
De dokter denkt dat de moeders huilen	De dokter denkt dat de moeders huilt	plural	5	6	De dokter denkt dat de moeders huilen .
De dokter denkt dat de moeders luisteren	De dokter denkt dat de moeders luistert	plural	5	6	De dokter denkt dat de moeders luisteren .
De dokter denkt dat de moeders lopen	De dokter denkt dat de moeders loopt	plural	5	6	De dokter denkt dat de moeders lopen .
De dokter denkt dat de moeders rennen	De dokter denkt dat de moeders rent	plural	5	6	De dokter denkt dat de moeders rennen .
De dokter denkt dat de moeders slapen	De dokter denkt dat de moeders slaapt	plural	5	6	De dokter denkt dat de moeders slapen .
De dokter denkt dat de moeders schreeuwen	De dokter denkt dat de moeders schreeuwt	plural	5	6	De dokter denkt dat de moeders schreeuwen .
De dokter denkt dat de kinderen huilen	De dokter denkt dat de kinderen huilt	plural	5	6	De dokter denkt dat de kinderen huilen .
De dokter denkt dat de kinderen luisteren	De dokter denkt dat de kinderen luistert	plural	5	6	De dokter denkt dat de kinderen luisteren .
De dokter denkt dat de kinderen lopen	De dokter denkt dat de kinderen loopt	plural	5	6	De dokter denkt dat de kinderen lopen .
De dokter denkt dat de kinderen rennen	De dokter denkt dat de kinderen rent	plural	5	6	De dokter denkt dat de kinderen rennen .
De dokter denkt dat de kinderen slapen	De dokter denkt dat de kinderen slaapt	plural	5	6	De dokter denkt dat de kinderen slapen .
De dokter denkt dat de kinderen schreeuwen	De dokter denkt dat de kinderen schreeuwt	plural	5	6	De dokter denkt dat de kinderen schreeuwen .
De dokter denkt dat de atleten huilen	De dokter denkt dat de atleten huilt	plural	5	6	De dokter denkt dat de atleten huilen .
De dokter denkt dat de atleten luisteren	De dokter denkt dat de atleten luistert	plural	5	6	De dokter denkt dat de atleten luisteren .
De dokter denkt dat de atleten lopen	De dokter denkt dat de atleten loopt	plural	5	6	De dokter denkt dat de atleten lopen .
De dokter denkt dat de atleten rennen	De dokter denkt dat de atleten rent	plural	5	6	De dokter denkt dat de atleten rennen .
De dokter denkt dat de atleten slapen	De dokter denkt dat de atleten slaapt	plural	5	6	De dokter denkt dat de atleten slapen .
De dokter denkt dat de atleten schreeuwen	De dokter denkt dat de atleten schreeuwt	plural	5	6	De dokter denkt dat de atleten schreeuwen .
De dokter denkt dat de slachtoffers huilen	De dokter denkt dat de slachtoffers huilt	plural	5	6	De dokter denkt dat de slachtoffers huilen .
De dokter denkt dat de slachtoffers luisteren	De dokter denkt dat de slachtoffers luistert	plural	5	6	De dokter denkt dat de slachtoffers luisteren .
De dokter denkt dat de slachtoffers lopen	De dokter denkt dat de slachtoffers loopt	plural	5	6	De dokter denkt dat de slachtoffers lopen .
De dokter denkt dat de slachtoffers rennen	De dokter denkt dat de slachtoffers rent	plural	5	6	De dokter denkt dat de slachtoffers rennen .
De dokter denkt dat de slachtoffers slapen	De dokter denkt dat de slachtoffers slaapt	plural	5	6	De dokter denkt dat de slachtoffers slapen .
De dokter denkt dat de slachtoffers schreeuwen	De dokter denkt dat de slachtoffers schreeuwt	plural	5	6	De dokter denkt dat de slachtoffers schreeuwen .
De dokter denkt dat de vrienden huilen	De dokter denkt dat de vrienden huilt	plural	5	6	De dokter denkt dat de vrienden huilen .
De dokter denkt dat de vrienden luisteren	De dokter denkt dat de vrienden luistert	plural	5	6	De dokter denkt dat de vrienden luisteren .
De dokter denkt dat de vrienden lopen	De dokter denkt dat de vrienden loopt	plural	5	6	De dokter denkt dat de vrienden lopen .
De dokter denkt dat de vrienden rennen	De dokter denkt dat de vrienden rent	plural	5	6	De dokter denkt dat de vrienden rennen .
De dokter denkt dat de vrienden slapen	De dokter denkt dat de vrienden slaapt	plural	5	6	De dokter denkt dat de vrienden slapen .
De dokter denkt dat de vrienden schreeuwen	De dokter denkt dat de vrienden schreeuwt	plural	5	6	De dokter denkt dat de vrienden schreeuwen .
De dokter denkt dat de jongens huilen	De dokter denkt dat de jongens huilt	plural	5	6	De dokter denkt dat de jongens huilen .
De dokter denkt dat de jongens luisteren	De dokter denkt dat de jongens luistert	plural	5	6	De dokter denkt dat de jongens luisteren .
De dokter denkt dat de jongens lopen	De dokter denkt dat de jongens loopt	plural	5	6	De dokter denkt dat de jongens lopen .
De dokter denkt dat de jongens rennen	De dokter denkt dat de jongens rent	plural	5	6	De dokter denkt dat de jongens rennen .
De dokter denkt dat de jongens slapen	De dokter denkt dat de jongens slaapt	plural	5	6	De dokter denkt dat de jongens slapen .
De dokter denkt dat de jongens schreeuwen	De dokter denkt dat de jongens schreeuwt	plural	5	6	De dokter denkt dat de jongens schreeuwen .
De dokter denkt dat de leraren huilen	De dokter denkt dat de leraren huilt	plural	5	6	De dokter denkt dat de leraren huilen .
De dokter denkt dat de leraren luisteren	De dokter denkt dat de leraren luistert	plural	5	6	De dokter denkt dat de leraren luisteren .
De dokter denkt dat de leraren lopen	De dokter denkt dat de leraren loopt	plural	5	6	De dokter denkt dat de leraren lopen .
De dokter denkt dat de leraren rennen	De dokter denkt dat de leraren rent	plural	5	6	De dokter denkt dat de leraren rennen .
De dokter denkt dat de leraren slapen	De dokter denkt dat de leraren slaapt	plural	5	6	De dokter denkt dat de leraren slapen .
De dokter denkt dat de leraren schreeuwen	De dokter denkt dat de leraren schreeuwt	plural	5	6	De dokter denkt dat de leraren schreeuwen .
De dokter denkt dat de dichters huilen	De dokter denkt dat de dichters huilt	plural	5	6	De dokter denkt dat de dichters huilen .
De dokter denkt dat de dichters luisteren	De dokter denkt dat de dichters luistert	plural	5	6	De dokter denkt dat de dichters luisteren .
De dokter denkt dat de dichters lopen	De dokter denkt dat de dichters loopt	plural	5	6	De dokter denkt dat de dichters lopen .
De dokter denkt dat de dichters rennen	De dokter denkt dat de dichters rent	plural	5	6	De dokter denkt dat de dichters rennen .
De dokter denkt dat de dichters slapen	De dokter denkt dat de dichters slaapt	plural	5	6	De dokter denkt dat de dichters slapen .
De dokter denkt dat de dichters schreeuwen	De dokter denkt dat de dichters schreeuwt	plural	5	6	De dokter denkt dat de dichters schreeuwen .
De vader ziet dat de dokter huilt	De vader ziet dat de dokter huilen	singular	5	6	De vader ziet dat de dokter huilt .
De vader ziet dat de dokter luistert	De vader ziet dat de dokter luisteren	singular	5	6	De vader ziet dat de dokter luistert .
De vader ziet dat de dokter loopt	De vader ziet dat de dokter lopen	singular	5	6	De vader ziet dat de dokter loopt .
De vader ziet dat de dokter rent	De vader ziet dat de dokter rennen	singular	5	6	De vader ziet dat de dokter rent .
De vader ziet dat de dokter slaapt	De vader ziet dat de dokter slapen	singular	5	6	De vader ziet dat de dokter slaapt .
De vader ziet dat de dokter schreeuwt	De vader ziet dat de dokter schreeuwen	singular	5	6	De vader ziet dat de dokter schreeuwt .
De vader ziet dat de moeder huilt	De vader ziet dat de moeder huilen	singular	5	6	De vader ziet dat de moeder huilt .
De vader ziet dat de moeder luistert	De vader ziet dat de moeder luisteren	singular	5	6	De vader ziet dat de moeder luistert .
De vader ziet dat de moeder loopt	De vader ziet dat de moeder lopen	singular	5	6	De vader ziet dat de moeder loopt .
De vader ziet dat de moeder rent	De vader ziet dat de moeder rennen	singular	5	6	De vader ziet dat de moeder rent .
De vader ziet dat de moeder slaapt	De vader ziet dat de moeder slapen	singular	5	6	De vader ziet dat de moeder slaapt .
De vader ziet dat de moeder schreeuwt	De vader ziet dat de moeder schreeuwen	singular	5	6	De vader ziet dat de moeder schreeuwt .
De vader ziet dat het kind huilt	De vader ziet dat het kind huilen	singular	5	6	De vader ziet dat het kind huilt .
De vader ziet dat het kind luistert	De vader ziet dat het kind luisteren	singular	5	6	De vader ziet dat het kind luistert .
De vader ziet dat het kind loopt	De vader ziet dat het kind lopen	singular	5	6	De vader ziet dat het kind loopt .
De vader ziet dat het kind rent	De vader ziet dat het kind rennen	singular	5	6	De vader ziet dat het kind rent .
De vader ziet dat het kind slaapt	De vader ziet dat het kind slapen	singular	5	6	De vader ziet dat het kind slaapt .
De vader ziet dat het kind schreeuwt	De vader ziet dat het kind schreeuwen	singular	5	6	De vader ziet dat het kind schreeuwt .
De vader ziet dat de atleet huilt	De vader ziet dat de atleet huilen	singular	5	6	De vader ziet dat de atleet huilt .
De vader ziet dat de atleet luistert	De vader ziet dat de atleet luisteren	singular	5	6	De vader ziet dat de atleet luistert .
De vader ziet dat de atleet loopt	De vader ziet dat de atleet lopen	singular	5	6	De vader ziet dat de atleet loopt .
De vader ziet dat de atleet rent	De vader ziet dat de atleet rennen	singular	5	6	De vader ziet dat de atleet rent .
De vader ziet dat de atleet slaapt	De vader ziet dat de atleet slapen	singular	5	6	De vader ziet dat de atleet slaapt .
De vader ziet dat de atleet schreeuwt	De vader ziet dat de atleet schreeuwen	singular	5	6	De vader ziet dat de atleet schreeuwt .
De vader ziet dat het slachtoffer huilt	De vader ziet dat het slachtoffer huilen	singular	5	6	De vader ziet dat het slachtoffer huilt .
De vader ziet dat het slachtoffer luistert	De vader ziet dat het slachtoffer luisteren	singular	5	6	De vader ziet dat het slachtoffer luistert .
De vader ziet dat het slachtoffer loopt	De vader ziet dat het slachtoffer lopen	singular	5	6	De vader ziet dat het slachtoffer loopt .
De vader ziet dat het slachtoffer rent	De vader ziet dat het slachtoffer rennen	singular	5	6	De vader ziet dat het slachtoffer rent .
De vader ziet dat het slachtoffer slaapt	De vader ziet dat het slachtoffer slapen	singular	5	6	De vader ziet dat het slachtoffer slaapt .
De vader ziet dat het slachtoffer schreeuwt	De vader ziet dat het slachtoffer schreeuwen	singular	5	6	De vader ziet dat het slachtoffer schreeuwt .
De vader ziet dat de vriend huilt	De vader ziet dat de vriend huilen	singular	5	6	De vader ziet dat de vriend huilt .
De vader ziet dat de vriend luistert	De vader ziet dat de vriend luisteren	singular	5	6	De vader ziet dat de vriend luistert .
De vader ziet dat de vriend loopt	De vader ziet dat de vriend lopen	singular	5	6	De vader ziet dat de vriend loopt .
De vader ziet dat de vriend rent	De vader ziet dat de vriend rennen	singular	5	6	De vader ziet dat de vriend rent .
De vader ziet dat de vriend slaapt	De vader ziet dat de vriend slapen	singular	5	6	De vader ziet dat de vriend slaapt .
De vader ziet dat de vriend schreeuwt	De vader ziet dat de vriend schreeuwen	singular	5	6	De vader ziet dat de vriend schreeuwt .
De vader ziet dat de jongen huilt	De vader ziet dat de jongen huilen	singular	5	6	De vader ziet dat de jongen huilt .
De vader ziet dat de jongen luistert	De vader ziet dat de jongen luisteren	singular	5	6	De vader ziet dat de jongen luistert .
De vader ziet dat de jongen loopt	De vader ziet dat de jongen lopen	singular	5	6	De vader ziet dat de jongen loopt .
De vader ziet dat de jongen rent	De vader ziet dat de jongen rennen	singular	5	6	De vader ziet dat de jongen rent .
De vader ziet dat de jongen slaapt	De vader ziet dat de jongen slapen	singular	5	6	De vader ziet dat de jongen slaapt .
De vader ziet dat de jongen schreeuwt	De vader ziet dat de jongen schreeuwen	singular	5	6	De vader ziet dat de jongen schreeuwt .
De vader ziet dat de leraar huilt	De vader ziet dat de leraar huilen	singular	5	6	De vader ziet dat de leraar huilt .
De vader ziet dat de leraar luistert	De vader ziet dat de leraar luisteren	singular	5	6	De vader ziet dat de leraar luistert .
De vader ziet dat de leraar loopt	De vader ziet dat de leraar lopen	singular	5	6	De vader ziet dat de leraar loopt .
De vader ziet dat de leraar rent	De vader ziet dat de leraar rennen	singular	5	6	De vader ziet dat de leraar rent .
De vader ziet dat de leraar slaapt	De vader ziet dat de leraar slapen	singular	5	6	De vader ziet dat de leraar slaapt .
De vader ziet dat de leraar schreeuwt	De vader ziet dat de leraar schreeuwen	singular	5	6	De vader ziet dat de leraar schreeuwt .
De vader ziet dat de dichter huilt	De vader ziet dat de dichter huilen	singular	5	6	De vader ziet dat de dichter huilt .
De vader ziet dat de dichter luistert	De vader ziet dat de dichter luisteren	singular	5	6	De vader ziet dat de dichter luistert .
De vader ziet dat de dichter loopt	De vader ziet dat de dichter lopen	singular	5	6	De vader ziet dat de dichter loopt .
De vader ziet dat de dichter rent	De vader ziet dat de dichter rennen	singular	5	6	De vader ziet dat de dichter rent .
De vader ziet dat de dichter slaapt	De vader ziet dat de dichter slapen	singular	5	6	De vader ziet dat de dichter slaapt .
De vader ziet dat de dichter schreeuwt	De vader ziet dat de dichter schreeuwen	singular	5	6	De vader ziet dat de dichter schreeuwt .
De vader ziet dat de doktoren huilen	De vader ziet dat de doktoren huilt	plural	5	6	De vader ziet dat de doktoren huilen .
De vader ziet dat de doktoren luisteren	De vader ziet dat de doktoren luistert	plural	5	6	De vader ziet dat de doktoren luisteren .
